timestamp,requests_per_minute,request_duration,cpu_usage,memory,disk,network_load
1627298620,841.3333,2723.5168,30.8164,670.7695,21707.5391,0.1368
1627298624,841.3333,2723.5168,30.8164,670.7695,21707.5391,0.1368
1627298628,841.3333,2723.5168,30.8164,670.7695,21707.5391,0.0742
1627298632,837.3333,2690.1904,11.3591,674.0,21708.1406,0.0742
1627298636,837.3333,2690.1904,11.3591,674.0,21708.1406,0.0742
1627298640,837.3333,2690.1904,11.3591,674.0,21708.1406,0.0742
1627298644,837.3333,2690.1904,35.0648,672.6562,21708.1406,0.1462
1627298648,821.3333,2705.3546,35.0648,672.6562,21708.1406,0.1462
1627298652,821.3333,2705.3546,35.0648,672.6562,21708.1406,0.1462
1627298656,821.3333,2705.3546,35.0648,672.6562,21708.1406,0.1462
1627298660,821.3333,2705.3546,16.4947,670.6641,21709.4219,0.0727
1627298664,844.0,2688.4064,16.4947,670.6641,21709.4219,0.0727
1627298668,844.0,2688.4064,16.4947,670.6641,21709.4219,0.0727
1627298672,844.0,2688.4064,16.4947,670.6641,21709.4219,0.4136
1627298676,821.3333,2688.4064,29.7142,669.3594,21713.125,0.4136
1627298680,821.3333,2721.8268,29.7142,669.3594,21713.125,0.4136
1627298684,821.3333,2721.8268,29.7142,669.3594,21713.125,0.4136
1627298688,821.3333,2721.8268,29.7142,669.3594,21713.125,0.2417
1627298692,818.6667,2729.1507,11.2769,671.3242,21713.6953,0.2417
1627298696,818.6667,2729.1507,11.2769,671.3242,21713.6953,0.2417
1627298700,818.6667,2729.1507,11.2769,671.3242,21713.6953,0.2417
1627298704,818.6667,2729.1507,31.4054,671.4336,21713.6953,0.3851
1627298708,797.3333,2699.8679,31.4054,671.4336,21713.6953,0.3851
1627298712,797.3333,2699.8679,31.4054,671.4336,21713.6953,0.3851
1627298716,797.3333,2699.8679,31.4054,671.4336,21713.6953,0.3851
1627298720,797.3333,2699.8679,29.1662,670.8477,21715.4297,0.2122
1627298724,788.0,2774.1942,29.1662,670.8477,21715.4297,0.2122
1627298728,788.0,2774.1942,29.1662,670.8477,21715.4297,0.2122
1627298732,788.0,2774.1942,29.1662,670.8477,21715.4297,0.2106
1627298736,794.6667,2774.1942,37.306,681.2539,21718.8984,0.2106
1627298740,794.6667,2753.3431,37.306,681.2539,21718.8984,0.2106
1627298744,794.6667,2753.3431,37.306,681.2539,21718.8984,0.2106
1627298748,794.6667,2753.3431,37.306,681.2539,21718.8984,0.1956
1627298752,792.0,2760.8111,15.0495,683.5977,21718.8984,0.1956
1627298756,792.0,2760.8111,15.0495,683.5977,21718.8984,0.1956
1627298760,792.0,2760.8111,15.0495,683.5977,21718.8984,0.1956
1627298764,792.0,2760.8111,35.9851,678.7148,21718.8984,0.5516
1627298768,777.3333,2730.5122,35.9851,678.7148,21718.8984,0.5516
1627298772,777.3333,2730.5122,35.9851,678.7148,21718.8984,0.5516
1627298776,777.3333,2730.5122,35.9851,678.7148,21718.8984,0.5516
1627298780,777.3333,2730.5122,27.4239,677.1016,21720.0977,0.7054
1627298784,764.0,2762.9423,27.4239,677.1016,21720.0977,0.7054
1627298788,764.0,2762.9423,27.4239,677.1016,21720.0977,0.7054
1627298792,764.0,2762.9423,27.4239,677.1016,21720.0977,0.1352
1627298796,752.0,2762.9423,40.9684,671.7812,21723.582,0.1352
1627298800,752.0,2787.843,40.9684,671.7812,21723.582,0.1352
1627298804,752.0,2787.843,40.9684,671.7812,21723.582,0.1352
1627298808,752.0,2787.843,40.9684,671.7812,21723.582,0.1721
1627298812,756.0,2777.2443,27.7613,671.6289,21724.125,0.1721
1627298816,756.0,2777.2443,27.7613,671.6289,21724.125,0.1721
1627298820,756.0,2777.2443,27.7613,671.6289,21724.125,0.1721
1627298824,756.0,2777.2443,34.7289,672.2773,21724.125,0.1232
1627298828,745.3333,2707.4696,34.7289,672.2773,21724.125,0.1232
1627298832,745.3333,2707.4696,34.7289,672.2773,21724.125,0.1232
1627298836,745.3333,2707.4696,34.7289,672.2773,21724.125,0.1232
1627298840,745.3333,2707.4696,31.8298,672.2656,21724.6367,0.15
1627298844,749.3333,2793.5503,31.8298,672.2656,21724.6367,0.15
1627298848,749.3333,2793.5503,31.8298,672.2656,21724.6367,0.15
1627298852,749.3333,2793.5503,31.8298,672.2656,21724.6367,0.1276
1627298856,732.0,2793.5503,36.2335,674.5234,21727.9492,0.1276
1627298860,732.0,2766.8917,36.2335,674.5234,21727.9492,0.1276
1627298864,732.0,2766.8917,36.2335,674.5234,21727.9492,0.1276
1627298868,732.0,2766.8917,36.2335,674.5234,21727.9492,0.1292
1627298872,737.3333,2784.1,25.1534,674.3711,21729.0938,0.1292
1627298876,737.3333,2784.1,25.1534,674.3711,21729.0938,0.1292
1627298880,737.3333,2784.1,25.1534,674.3711,21729.0938,0.1292
1627298884,737.3333,2784.1,25.061,671.9102,21729.0938,0.1232
1627298888,717.3333,2713.8143,25.061,671.9102,21729.0938,0.1232
1627298892,717.3333,2713.8143,25.061,671.9102,21729.0938,0.1232
1627298896,717.3333,2713.8143,25.061,671.9102,21729.0938,0.1232
1627298900,717.3333,2713.8143,27.5502,672.0117,21729.5938,0.1569
1627298904,721.3333,2764.8642,27.5502,672.0117,21729.5938,0.1569
1627298908,721.3333,2764.8642,27.5502,672.0117,21729.5938,0.1569
1627298912,721.3333,2764.8642,27.5502,672.0117,21729.5938,0.1223
1627298916,714.6667,2764.8642,36.7491,672.7227,21732.7734,0.1223
1627298920,714.6667,2852.4143,36.7491,672.7227,21732.7734,0.1223
1627298924,714.6667,2852.4143,36.7491,672.7227,21732.7734,0.1223
1627298928,714.6667,2852.4143,36.7491,672.7227,21732.7734,0.1089
1627298932,710.6667,2925.5208,20.2671,672.9023,21733.8633,0.1089
1627298936,710.6667,2925.5208,20.2671,672.9023,21733.8633,0.1089
1627298940,710.6667,2925.5208,20.2671,672.9023,21733.8633,0.1089
1627298944,710.6667,2925.5208,33.9082,673.0664,21733.8633,0.121
1627298948,686.6667,2873.1694,33.9082,673.0664,21733.8633,0.121
1627298952,686.6667,2873.1694,33.9082,673.0664,21733.8633,0.121
1627298956,686.6667,2873.1694,33.9082,673.0664,21733.8633,0.121
1627298960,686.6667,2873.1694,35.5464,673.7422,21734.9492,0.178
1627298964,670.6667,2931.7365,35.5464,673.7422,21734.9492,0.178
1627298968,670.6667,2931.7365,35.5464,673.7422,21734.9492,0.178
1627298972,670.6667,2931.7365,35.5464,673.7422,21734.9492,0.1166
1627298976,662.6667,2931.7365,29.5437,674.1172,21738.0977,0.1166
1627298980,662.6667,2901.6844,29.5437,674.1172,21738.0977,0.1166
1627298984,662.6667,2901.6844,29.5437,674.1172,21738.0977,0.1166
1627298988,662.6667,2901.6844,29.5437,674.1172,21738.0977,0.1405
1627298992,660.0,2963.6933,33.8548,673.6055,21738.5859,0.1405
